,NA,EP,WP,SI,SP
1980,,,,,
1981,,,,,
1982,1.486527403933815,1.4947111968220286,1.5118761292940108,1.5227940574473193,1.52476223493125
1983,1.4900798910427977,1.48504533433143,1.545944365123524,1.5255954207985498,1.5154817064957875
1984,1.484357941661268,1.4883835551118494,1.548308617064781,1.5344522062454085,1.5379526334295595
1985,1.5027065041804788,1.4938555711390042,1.5489261892419284,1.5364128109104505,1.536898945566056
1986,1.5019286853194553,1.5100959830622165,1.5543020462424502,1.530840218161802,1.5436453285237746
1987,1.501879520868657,1.5071863790283295,1.5431455828755236,1.5362312396180333,1.5327764296070714
1988,1.5071357335445852,1.4905323358774796,1.554270877059422,1.531038547963886,1.5395543231514566
1989,1.4903361142063725,1.4813001427434833,1.5509706621319395,1.5250786931099802,1.5256956718179944
1990,1.512795758982047,1.4860458044107063,1.5485778690292549,1.5195228327215704,1.5108251566445294
1991,1.4898767524466687,1.493291199217149,1.5386367937032182,1.527196448481917,1.519303081235061
1992,1.4938063550497045,1.491026874763828,1.5477569253387296,1.5299214181123695,1.5204387076617976
1993,1.5073476711114095,1.511009332771243,1.5486509191313445,1.5241157829211873,1.5243781232769429
1994,1.5030054761524128,1.5168951828132593,1.5619319617406928,1.5286988339679675,1.5363334692706672
1995,1.5132839913239111,1.4943254197640825,1.5532570424326126,1.5329114297939994,1.5413710068158153
1996,1.5053636981942513,1.500949980578905,1.5585763784793918,1.5401383719802193,1.5386933299814465
1997,1.5331398122516553,1.5288319584524794,1.5535312141769217,1.5444175356379792,1.542360576547103
1998,1.5188283521763033,1.503786479028337,1.562500845757578,1.5511414062472966,1.541916042152491
1999,1.5263708365451008,1.4927404655890053,1.5658423504152545,1.5550071035458026,1.550907748867701
2000,1.5235179436652324,1.5215435601299556,1.5836641241629057,1.5516585299271042,1.5489140133938994
2001,1.5245662199232781,1.5196607630350043,1.5701663261399714,1.5584818576485928,1.5561260358839109
2002,1.5278049167694656,1.5204931679742526,1.5632481730425765,1.5468968260127063,1.5497513377497198
2003,1.531588942241057,1.524972605743256,1.568523254848441,1.5502406301975646,1.5532490480689107
2004,1.5306451413730444,1.5199403163844396,1.5646604238480863,1.5498174778448737,1.557841932088031
2005,1.5330615341281146,1.5282330435143505,1.5759536846313404,1.5502554298008648,1.5583802673046423
2006,1.5327397495692834,1.5279850094407323,1.5627218815540869,1.555136516637697,1.552770892873284
2007,1.5311152927830596,1.5178020210579493,1.5668261271644104,1.5551903293051095,1.558672728908464
2008,1.5259949706716378,1.5075602438097384,1.5632758986270379,1.558485962984133,1.5515916182074172
2009,1.5290823825094504,1.5304200542753883,1.56950370375139,1.5466480906860243,1.5502614629609557
2010,1.5264034366650694,1.4949695814049262,1.551414335382188,1.5500362022485443,1.5504323599196337
2011,1.5298306473532317,1.5037039631784255,1.561157645022727,1.540548018842666,1.5427535864574984
2012,1.5348830457851104,1.520734411608434,1.5666700559553628,1.5534695837201933,1.556587516543438
2013,1.5292305262907715,1.5147884688214868,1.563498139239806,1.5504548138250627,1.5501398827907609
2014,1.527750860667771,1.5302068938832782,1.5666371868198055,1.5446696380216722,1.5506455078833399
2015,1.5176186962997273,1.5292790351410024,1.5563732090477918,1.5486400592719367,1.550166723036684
2016,1.5306118048852426,1.5292207677701048,1.5678230288756956,1.5522569881296993,1.5591797986092573
2017,1.522428449734033,1.5188083077399046,1.5675771611797151,1.5356381773376202,1.5472329819974133
2018,1.5212442826690615,1.5159970726907244,1.5646927550163832,1.547785494853833,1.5518576835593776
2019,1.523766649469094,1.527655320888977,1.5599661017136501,1.5470865046980509,1.549543305894393
2020,1.5194737725654437,1.5183443054509504,1.5562570365623682,1.5420230785966198,1.5426834343260145
2021,1.5170619754246286,1.5127156879975563,1.5620093527876737,1.5452942983367057,1.5438962889270207
2022,1.5216029181160213,1.5085253095578302,1.5554356857816198,1.5475793283936763,1.5444595209927632
2023,1.5355827272715739,1.5345475382106775,1.5640384689927804,1.5543729207783714,1.549816274961849
