,NA,EP,WP,SI,SP
1980,,,,,
1981,,,,,
1982,57.16579069787263,57.48336578586856,62.0285778762544,65.07608418275171,68.23858878375593
1983,59.28123453906316,55.10482388211857,63.98447729026155,63.26553813409799,66.10281933322767
1984,59.09757140509545,60.54755598536728,71.46624986064937,64.49003219346189,67.79151680943454
1985,61.166197908190426,61.81311614949313,65.90272919530733,66.88835013209784,70.99151774753588
1986,58.710618814242586,59.93530995679739,68.73117687165414,64.76077146351597,72.7948054673011
1987,60.24823753386308,58.10760574550757,68.29065750249399,63.30942915269027,64.44101805503058
1988,59.86175351456743,58.44475625092182,63.610710698671625,60.0013038377409,61.21671096764318
1989,62.314962602566894,62.367412094241296,63.99980439510603,70.14721208189461,68.75273235028337
1990,61.51251441279141,57.72756213384984,62.14374043205951,66.55331728733819,68.78971718925828
1991,57.480418412448245,60.0796250076538,63.793192324209606,64.36221817793222,63.10564186681822
1992,61.675282073450916,58.762507657282654,66.61610957808679,66.88237004453757,67.71777403564235
1993,58.32332081084085,63.836383890039585,64.10736037760233,64.85003612843259,72.45957648584671
1994,59.01994161483886,62.74749802783659,68.35892222727037,64.84552042437485,67.06177354311188
1995,64.10367766274476,59.53242182060571,67.35695693924066,64.25177655287148,65.04969113251447
1996,61.373933525401675,64.64530301122866,69.23001328696435,69.59349853581126,74.11625888792896
1997,63.49672603936748,66.22502029298498,70.42793180892801,71.11731345633996,70.54754659163986
1998,67.56491679230335,59.12123522443919,65.6810175704134,69.74310269812528,68.54028138190603
1999,67.3075744597834,62.97354559842727,73.4450608030822,68.22469724404561,72.61866778300109
2000,64.66049450491687,62.2234108289057,69.80300504207611,73.02296492285608,74.3129297566401
2001,64.94062126296569,66.8884335680589,73.05278921662996,70.84237518543291,76.16394186345575
2002,64.86844160326778,66.28857432666737,71.31888081136191,74.49597577431143,73.03566308063375
2003,64.84719684536103,65.19380242677033,67.11305897861392,67.90230011573482,74.61643165047109
2004,68.45728130578203,63.30734049902138,68.57222715103167,67.01628373036635,72.55237184294693
2005,68.71399219807645,62.71110691220774,71.32537646878589,69.11897301008976,70.22600606502725
2006,63.638976518533234,63.78818566035594,69.79730294660374,70.97792745356199,78.20935191098549
2007,64.5036374014569,65.82330405180468,71.49215432383122,68.03768595576135,71.0521999788219
2008,65.06141698269651,65.2714868814297,74.24856977461067,70.26030823750403,74.88664190390065
2009,63.12711038805506,69.67938021729238,72.85826818071526,71.17127383198903,79.17890634930093
2010,68.28330743318021,60.7588465847393,73.7427219679003,70.34446560002247,69.99936429330386
2011,65.4934602832485,59.395414390730494,72.71008758735663,71.48950806780088,76.6711043289819
2012,65.74658403218673,65.69761934397292,74.63720100387962,71.28810381897834,75.179988011494
2013,64.29642153302612,64.06915976815635,74.54854298666852,68.92336408033295,74.53691967119056
2014,63.9301521088587,68.7471423520847,75.52353129506935,70.42435232637634,76.3562117737724
2015,61.303288738413244,67.72502722148754,73.1985961645365,71.11620851111495,75.23093533762895
2016,65.02444109204286,68.67622606880622,72.06612717473332,71.40136273104079,70.91942317543466
2017,64.58375913541762,64.60417769298247,74.58488339685472,73.40216225422832,74.14518239673453
2018,62.90779022018258,63.55683689315227,74.63830827050923,72.31319034007132,77.17300524061716
2019,64.35452222632613,65.38990360202057,73.31739913440032,70.23094484683645,73.55278207128242
2020,65.00237754769424,64.44220868629631,73.684669993494,71.13210557246568,75.99649202421577
2021,63.81068414729694,66.05435552515539,73.95755512573542,71.55880974460716,76.0834767807597
2022,64.10815255221974,61.44521229233752,72.49803272516233,68.83758387157667,77.10095886610074
2023,67.0250298772465,60.57895230172248,72.79930715390255,68.78893422226346,80.030746539385
