,NA,EP,WP,SI,SP
1980,,,,,
1981,,,,,
1982,65.98380371896411,64.27978839323372,60.52974174243746,65.15807388852997,66.94186901337532
1983,66.94576167797305,60.98718635589802,66.38750747678739,68.22067570365768,66.88427585600446
1984,64.12186084195672,61.24824411904855,64.80697877354388,67.16533877595984,70.27598080717266
1985,65.58328279725058,60.9082711850804,64.1344818737303,69.20887725685407,66.3532207516525
1986,64.74578968537709,63.64400896593177,60.05774677033258,63.48300433853004,66.98325935955113
1987,66.1859017780754,63.512776002042024,61.86979204274556,67.59262333750848,63.141758056264166
1988,66.0865939304002,59.78118826507138,68.76420585839074,70.41366085972531,66.76941355200678
1989,66.42579595274955,60.14429248227904,63.56738466380214,65.57012858893512,68.21772631916433
1990,68.58294552094564,60.03144895872374,61.670034493761804,63.049163426980066,61.59457143824454
1991,67.77700736526064,62.939904934538234,61.048851897119725,68.13583876375894,66.64686655838219
1992,66.88927446874322,63.848952182016504,65.01593866596093,70.80136762813628,66.54062259518774
1993,67.3519350545308,62.98827800829354,63.23424022409291,68.87480350198557,66.10233641245013
1994,66.1241227638822,64.16637450454742,62.90904900430594,65.83656776181066,69.78172237019618
1995,69.04655674427548,61.617521231361465,69.95205779486153,68.34585024201638,71.77468385445046
1996,65.84757145487198,62.69266481220709,66.35790673860656,69.16594763852207,69.05537060594837
1997,69.76969803634024,67.64302718753935,65.09367949111909,69.5370584653781,69.3882809823528
1998,69.99287753080759,59.310630819157645,67.64889000294131,72.81068465625385,70.61933854985487
1999,71.27735158025293,62.09931469341497,69.30085623596648,74.78488833500036,75.65603484430265
2000,73.08615346636418,64.84310925456467,67.20320274503011,71.14638308947937,75.27826031429646
2001,68.69565841269029,67.1305388099119,68.29245393199187,71.52359435926641,76.89368127914358
2002,71.6755577115787,67.16097750508855,65.48209621013412,72.10866072081826,76.03617063789702
2003,72.95118942663008,66.96972792517978,68.45930412217243,72.58512669696277,76.59067074152796
2004,74.44394670540667,64.88626375094884,66.24318418034191,75.03442443598777,71.64382015489217
2005,71.60468192112418,64.57070514208976,72.43067653995911,74.06787282840305,74.4890802024658
2006,71.36414835056553,63.913006035450934,66.2571220679877,72.4705344571185,75.90118644185794
2007,73.24163730856357,63.53296924842783,71.87260476758287,72.33834351268474,75.37819296232475
2008,71.18716682605441,63.273446910060116,72.57083382681682,73.9284086212243,79.134961857267
2009,72.00023054495095,68.43676459680105,69.61760094506425,71.4839197862223,75.0288959828972
2010,71.9050918606981,64.48680324889138,72.90352908643615,75.53285120154283,75.08495317233603
2011,69.90084576153076,58.93095116002197,69.63250358682193,71.95784884482255,76.86642540897418
2012,72.70473764399432,64.24026574360546,71.56307156013165,76.811596073769,74.9620224333162
2013,72.03711298049018,63.51575053691121,70.99314106921992,71.52416835213357,73.36970081307615
2014,72.57648221829925,69.62709298352581,70.79493359009884,76.15214831464488,75.03095841727499
2015,70.70516009109606,71.11394466299936,66.00044365806774,74.94516981349915,75.43528429683384
2016,72.33228627737867,66.19351842049434,70.70201916990473,78.44090469153004,75.3530244931969
2017,70.69727542480479,66.61151754800497,73.20064043364312,70.5586460849291,78.15459593675229
2018,70.19651641677295,63.860786950250045,70.71761066158653,71.24726738135098,73.6380049938798
2019,72.79627784780862,67.6155361429174,71.44659105973462,76.3615574183792,76.85097572440988
2020,71.59506047719547,65.71251437500008,75.49136116654898,75.81629452514836,75.96775397210561
2021,72.20001148651681,64.57920469036733,74.98717090285297,72.82561170466718,75.98501630872514
2022,70.65273477737027,63.00971134584872,74.44529445472467,75.9487057343105,78.95112602917645
2023,74.5357854087802,65.75355555773439,72.85738767189564,77.66615010910915,80.5162534625144
