,NA,EP,WP,SI,SP
1980,,,,,
1981,,,,,
1982,1.443700676734652,1.4820911193109916,1.5300685132829295,1.5171063771552382,1.5362341648724707
1983,1.4505711450270398,1.4659479091043583,1.5220646800780502,1.5102177926171443,1.5141083221712066
1984,1.4579580902266076,1.493652577382816,1.5333018616710634,1.519740380143398,1.5385738861644451
1985,1.4629649671579954,1.4984874673713673,1.5387542577324747,1.5239102757521872,1.55249981792114
1986,1.4641714213489452,1.4988534738139785,1.5401712165699857,1.5230212428336665,1.5459791810871581
1987,1.4677101324366444,1.4892253339216548,1.5381255766773756,1.5228338214100927,1.543759748510093
1988,1.471010238166812,1.4817770147900269,1.5360580408290576,1.509981999267757,1.5389323553509542
1989,1.4690341156498576,1.4910463173053636,1.5373772176903606,1.5301315621820617,1.5412142196624543
1990,1.4636491619469285,1.4841542706677524,1.5321032346960943,1.5210486959238694,1.5308819663111002
1991,1.445282715080041,1.4808147566753658,1.534084228752077,1.519899792449438,1.531481061996481
1992,1.457973856983603,1.4949402769053843,1.5310948127336554,1.52068257982144,1.534606552890685
1993,1.4587450514529814,1.5006834931590427,1.5297639807060788,1.5104220023349075,1.5435490335387576
1994,1.4597340922495146,1.4955414144346795,1.5404418361138643,1.5268433374634667,1.5487645407698982
1995,1.4886302484795226,1.4933750730154076,1.5408162721522056,1.5248437533000536,1.534984089101986
1996,1.4755539967944744,1.5102236860450766,1.5417781761273726,1.526705077035664,1.5461649328301434
1997,1.4858873819062395,1.5255706034646357,1.5549322960485739,1.537447782008153,1.5573987346121707
1998,1.5046380852226926,1.4920637908787222,1.5485159705761395,1.5369363702528593,1.558178523320944
1999,1.5062008876145998,1.4983953468642295,1.5461466703436804,1.5351885945454058,1.5579057325928287
2000,1.4952650503560636,1.502686062458033,1.5481981805783245,1.5530755516508417,1.5578019994541215
2001,1.492048155466007,1.5102088789184673,1.550455197761765,1.5609459749388654,1.5711615017283214
2002,1.4896720622597515,1.5021684325561189,1.5463068749815463,1.5442895351478176,1.5664294979864226
2003,1.495200206998544,1.5105968921265984,1.5538795142210464,1.5464889865694171,1.5587336574704167
2004,1.5009652554731154,1.5047937617189548,1.5514304502866954,1.5469978957512511,1.564967565894613
2005,1.5083225903900577,1.519404299365567,1.5558844155063998,1.5427135670951089,1.5585556062762107
2006,1.4977807637341125,1.5165813041185896,1.5513416736871464,1.561306091853091,1.5684511260521792
2007,1.4991922234861959,1.5119688287586637,1.5489604624077669,1.554479942829641,1.5629544952787722
2008,1.5030428945953083,1.507082336677956,1.5532302394759205,1.5585863037634209,1.5561178724493623
2009,1.4921603739138027,1.5210278011077354,1.550027648048797,1.5538748842621304,1.555558678594735
2010,1.510009883943517,1.491529861701026,1.5520097243735098,1.5491853549965804,1.5571620241153428
2011,1.5046701521534842,1.4822401076549039,1.554888505675484,1.54066240818237,1.537861554369599
2012,1.5057676148788612,1.5057258582020858,1.5518188370903987,1.556091453597427,1.5589293742056338
2013,1.5009241758794087,1.5102925663531772,1.5499349203143866,1.554872446005238,1.5624189829588644
2014,1.4974630404104934,1.518140189170303,1.5486435138493893,1.5491475091301077,1.5530352044957934
2015,1.485356311517828,1.5194351488407307,1.5508083407721203,1.551393889869886,1.5620891164479012
2016,1.500254668339958,1.5141998095116267,1.551965560560638,1.5365495848073674,1.5513120996316343
2017,1.502399444853983,1.5024026218530653,1.5468593087285563,1.546437922447581,1.5568432339867497
2018,1.4823038058565996,1.506817497850919,1.5473933408065896,1.550296606254182,1.5547621868213368
2019,1.4942746220540684,1.509696964090362,1.5471654646185675,1.5497988542197032,1.5664747235053653
2020,1.501079246806023,1.5145990086495882,1.5515779223605606,1.5463432451634376,1.5523866072686425
2021,1.493984486597932,1.509781304611454,1.5520611508266837,1.5414490482750958,1.546739769981962
2022,1.49316917463129,1.5095168028003074,1.5469362692289483,1.5471514458541509,1.5545398122564338
2023,1.51718153085147,1.5003613094881396,1.5560925297690564,1.5424236256396968,1.5442492951240285
