,NA,EP,WP,SI,SP
1980,,,,,
1981,7.5723812230026395,8.850988601194365,11.014294281548976,6.493116045151383,13.563224606066921
1982,9.287587380598165,5.790253548387127,9.571272914645805,7.421857041508546,11.042135458616919
1983,10.42475634606328,5.609965688881351,15.476158306151337,10.97324455895158,14.540564414564589
1984,12.442339648843964,6.93007375807221,12.895287333082416,7.342653690240691,8.87927059504737
1985,8.911409387423095,3.848214794566186,8.06123327096767,8.348434821469942,6.746272434378031
1986,10.853630980387216,4.0630535175117615,8.913851765393135,7.6638087905257475,9.96243176504102
1987,9.945812815037826,4.653938230429967,11.865344575262412,9.495699496523976,8.558187686983285
1988,7.129264053420065,8.218229600324907,11.919580174102569,7.186671484069735,11.743386182251387
1989,6.539211324668427,5.354651382646696,11.844353284527406,8.004311198704416,9.277444958898998
1990,9.971366713634149,6.762588370216934,11.300231544673228,8.166829305264821,9.267259201872939
1991,9.209049719659378,4.206129021411774,9.9785357534154,6.575528732267339,11.236412631556554
1992,9.497599784666882,5.745605080793763,7.6444006595606115,10.281354685313335,12.125438150315158
1993,11.069438295839717,7.8857721247604475,7.946465635882732,7.142402000644876,10.391785411778546
1994,9.171764884975143,5.561124273680098,9.856904152871289,6.310505233963222,7.2644369131346025
1995,6.47657160481527,8.502439052370775,9.576989084987058,7.035723815749953,10.820453790914074
1996,9.473902691750476,7.50132285581524,8.800633351793874,7.959909588936177,7.713912659242478
1997,10.916766903198765,6.401594427098769,6.026274511241245,7.445362342410484,7.822719021247211
1998,5.6813468199255155,4.645255913167379,19.579105584459374,11.14469121787163,8.905466846973901
1999,6.657898641456138,8.153470963666058,13.757765580071151,8.279783613412105,7.878077217517942
2000,10.385885083251752,4.259841451442819,9.023336961784592,7.051241067284688,7.610810290958199
2001,8.640190624402349,7.352778659780392,8.028402552528286,8.0095095122283,8.543344957740365
2002,10.600104901403828,3.7627079317475527,7.849045883581875,9.303780353949612,6.927998513552408
2003,8.991781790166227,8.094491747973958,10.173858297673227,7.3345709991287595,11.521466294915971
2004,9.316724073519866,6.287733335861964,9.953383464968752,6.269116870905237,10.937691207734735
2005,7.738958156368522,7.81273777658436,9.756821874874364,7.158294036110533,7.741513009723523
2006,9.251218521605669,3.8157758070015944,9.442964709641872,7.889318204859035,11.362724601948575
2007,8.391881351986008,3.490301141083809,7.441276973699145,8.11166521921747,12.713517599211478
2008,8.020447569480119,5.549006456011219,10.021265819417499,6.3352862764971,10.61080744765324
2009,9.887833176899353,6.388590516440071,10.257041497005556,7.669692278725582,8.816880503753405
2010,6.202406677007175,9.122944427043965,11.382674432482267,5.2283770209389155,13.379515169273683
2011,6.437927527952503,8.67166151578396,9.817532793471667,8.861028011204002,9.41793538538006
2012,9.629775248131951,7.692528815195313,9.791370908763724,6.986522831128763,10.908862249817789
2013,10.433227836387456,5.912668699310565,13.819712593513854,6.645246522840215,14.50966588005351
2014,7.800298748943043,6.128269663806011,9.164023603978563,5.942150122683561,11.651081476932637
2015,11.640087845000691,6.9589436470805035,5.9848404712195205,6.607954403380996,12.5978015008413
2016,8.147040238193412,4.493677411032507,16.160708764298242,6.508607785667562,9.65623776974221
2017,8.652501052657348,6.740659961531391,13.2654269322388,8.100465757945095,9.680063727012286
2018,10.122525254844403,7.423469837724431,7.611665444898353,7.643380094321865,10.313792510786524
2019,8.404670627636536,4.0677011163620875,6.522132849751737,5.76708133211126,10.93312069624131
2020,7.5479948481422605,7.444468694256115,11.166572005162976,9.747466019984905,15.680422693692432
2021,8.500982807541394,8.313795531238055,12.646456724781878,8.419285091512611,8.557234454724977
2022,9.92417434476912,8.331923267918365,13.145890802140817,7.233514294318909,11.901235386263934
2023,7.4294017409609046,6.806655048224578,9.274180929383277,7.258279654797438,10.154210617161542
