,NA,EP,WP,SI,SP
1980,,,,,
1981,1622.4831663777725,1748.1125584705599,2217.3730324639864,2168.549409818335,2290.3716826094856
1982,1237.5086127120005,1062.2753825216364,1633.1779767110033,2186.1074967416234,3625.62741921954
1983,1190.515418745225,2073.2164960253926,1830.0215879122939,3415.5716356478974,2462.101572799709
1984,1081.3673954795443,1759.8554554628313,1616.07246942049,3157.4629541564436,3514.904603090369
1985,1314.5413024016007,1865.573874042249,2122.492937759869,2031.4000631013394,3318.382406043086
1986,1142.7498491301849,1586.0578688045875,2433.916482378698,1967.7332912781555,3307.7707117700866
1987,1496.468708256436,979.5757072470932,1677.5881786600419,3132.081988455011,2717.1604350506886
1988,1136.351954879868,1676.8579061633545,2308.5335140573848,1711.0139706865123,3497.9975235589245
1989,1019.904844528192,1199.0525907290942,2213.424215212426,2298.026712261905,3344.557836229217
1990,1812.535433861245,1632.3871214792637,2283.028262037961,2741.8492526929745,2464.4066511793567
1991,1462.3829650956332,1969.3459071435634,1399.2800650702418,2946.4567393921793,2174.4415479163877
1992,1097.2267697666316,2073.2521636360434,1008.430146236715,3600.640092979144,2468.932762873808
1993,1025.3960573214433,2553.9676426941023,2057.5648457291895,3277.680269332024,3025.558406294116
1994,1454.6597043104784,2628.404997540459,1689.0849480980557,2358.471745970353,3833.494088390741
1995,1730.287699417981,2330.019797871562,1271.2382479929868,2637.0692333529687,2776.702376461235
1996,1671.628628961871,1794.7015479181332,2150.4736517977376,2815.3355203952988,2829.8839962286734
1997,964.5215261686653,2506.2026813219204,1221.542297030793,2748.132425764377,2659.867922566781
1998,1701.2335515052857,3220.2620997628655,1858.6804041486912,3742.523099816156,2650.4291790608195
1999,1740.3952322800606,2614.16708314901,1087.0840503218803,2336.3526887968665,2836.44947245196
2000,919.9445185254209,2501.1755618367706,1950.2097448454595,3664.8594657323924,3092.8011577927573
2001,1553.6222984459848,3118.4909159018052,1646.2722911032733,2796.084881767889,4103.332222803129
2002,1104.8885578936067,4253.965162601481,1564.2738570952251,3658.2777164164463,3230.485071363905
2003,1500.5514033665972,2814.9885692148277,2287.660093942231,3779.085857041382,2655.4024169424883
2004,1243.3400918750876,3113.6353093177036,2115.539919140346,2766.273707610163,3988.4627958075935
2005,2401.091343430981,2465.191823362415,968.6287371824319,2661.1207415727117,3172.603683929375
2006,1381.3616228048938,4061.094576097147,2049.239146799438,2872.0720130473246,2856.2174138379423
2007,2152.2339334571466,3359.139683751906,1301.6093827344662,2969.3493807145264,3450.3108484263307
2008,1746.3554304752515,4004.0593631197394,1268.786373786655,2214.0922069887633,3455.016735439838
2009,1534.2316833845227,4871.275186669642,1425.3929482693934,3059.4821603979863,3284.8659653869536
2010,1404.4432891959777,1614.1054460364635,691.1889860602578,2946.714327788233,2065.194047766356
2011,1665.8625963371362,3024.6270247624866,1046.9959724924738,2008.225688023869,2917.2918942724687
2012,1275.172833790642,4123.866041868143,574.0275436432382,2954.126277877785,4142.533427604381
2013,1394.6691295715043,3494.2084963815046,618.9860856196193,3312.155986911912,2623.8350235169146
2014,1419.786741461189,3390.293307190269,1165.8839410945538,2458.9579753437133,2468.363534548131
2015,1232.430945314751,3890.587106898064,1076.2164023928133,3050.8828592422906,2723.2866422264365
2016,1404.4305414499606,2797.826234631779,1180.5703547042067,3147.5533157664927,3822.3387911681916
2017,1250.3483181753998,2908.8941333168104,2279.1269402903613,1723.7323270380361,3893.461663083817
2018,1294.14410847514,3672.957507011875,1896.4333885253507,2187.3879602355682,5254.432060240044
2019,1409.6192600093464,2928.8714325830883,2380.234852068941,2316.2849594204727,3480.5264893587787
2020,2073.1501549970512,1997.07919041608,2197.407997825013,2645.697828701066,3900.764265414137
2021,1122.914215556058,3140.9765917718873,1740.431283549515,2536.648466299218,3267.477631065836
2022,1385.359708683384,1975.551412998919,1258.7314539357271,2789.693956672976,3915.518140742941
2023,2244.583470495663,3742.3509146322112,1066.8751903332593,1916.9968698458777,2874.4074721375405
