,NA,EP,WP,SI,SP
1980,,,,,
1981,0.0,0.0,0.0,0.0,0.0
1982,1.0666401728477148,2.227557432398045,2.88943815358141,3.124335135408608,3.3636904775325114
1983,1.193820529177379,1.1041779423735756,0.3264846873072514,3.457782718397158,2.2055837935767464
1984,0.9732764116590135,2.8153093773683837,1.9148614225050762,3.284770208538886,5.312496883941527
1985,1.620968862399066,2.7722890950831394,2.748763555124043,3.3959505203340106,5.863064673761968
1986,0.9134277623029095,2.287737134528096,4.76646165339949,2.3725733519652525,3.6508677341433238
1987,1.2433029990564144,2.1053373588924607,0.8776426147739058,1.3109197159103896,4.084350858946368
1988,2.256941207298986,3.111212642774942,1.2531665135922694,3.20879719120992,3.316428574165854
1989,2.065901979168885,4.125350716164353,2.8975217348406224,1.9398228775712814,7.735519055521776
1990,1.2262515175481645,4.8709728428072365,2.075150942365385,1.9283471192969734,3.4418481913144268
1991,1.1362075831248089,3.0210572281176407,2.0869500614307643,2.7397418515683323,5.466008726474404
1992,1.3487211083044541,4.264943173383324,0.6191318888831747,2.3485815546945203,2.7662500349897794
1993,1.0450086090979305,3.5140389654231834,2.470147426698814,2.465659337789278,4.895811985285744
1994,1.1103288530706292,3.5975355803903346,3.553393142970312,2.5385702701311486,4.8656070272872975
1995,3.8523483235383806,3.841497727991655,2.715468593458818,2.009931450484682,3.591845892640958
1996,1.6985424471462325,4.566251828054403,2.458694159029005,1.5480877544284875,5.112026673939979
1997,0.9790350230619179,3.2956023725055865,3.557833482189606,3.2193199084246715,6.43882959276314
1998,2.1158600517400568,4.684665596165831,-0.12121340464508229,0.9409839198964558,7.13783067055593
1999,1.950117513930152,4.989371088539909,1.382452798581598,3.7707778746989487,6.919076270609969
2000,1.2550790090104227,6.233062782613759,1.850989160750539,2.0186982481396147,4.992369846423403
2001,1.2495824708655192,4.571910186916231,1.952489475803887,1.8270360310829723,6.06307609664627
2002,0.7364805419238745,4.017537253969434,4.07525558801848,1.7521499896179296,5.0342886696250035
2003,1.2115879961495417,6.043826850871152,4.307612766876334,2.101304036603679,2.759561097677289
2004,0.8678508012109099,5.743360500031647,2.2249725621359673,1.9857129945172631,3.9624475001277926
2005,2.073552543750802,3.946454857078281,1.8182778663374661,2.224264118513121,3.7661539879465566
2006,1.409175283442793,4.372165117097536,1.5814786793957538,3.271945547997442,3.91250906860108
2007,1.9358491278728314,3.975185631598147,1.6847652844140777,2.7361062233606055,2.4289120782154474
2008,1.5350126479413009,4.634833340283357,2.9221913701830196,2.803614288853256,5.486832207124021
2009,1.4574641375012285,5.018676247696888,0.9219257539098711,2.359302559178673,4.450367917714917
2010,2.2656681628312865,4.601269817584484,0.06962884900815376,2.9250225171035003,2.476580656008182
2011,2.149966913091644,4.257484025465911,3.618795726957956,1.9442980638172622,4.263876660729268
2012,1.6242706441435952,3.623406287564404,2.5101868851932743,3.188594500360027,4.5867487307095764
2013,1.3166561183693086,7.255791965603399,0.6462661520930613,3.7176043602557964,2.9485538596973653
2014,1.3561040038796535,3.8538262904114697,1.1351304120695491,2.6822495414588348,4.172618266584814
2015,0.7850698113870304,1.925686185853568,4.638183488117726,2.5435507604607905,3.1126478538264384
2016,1.2469145101607197,5.585264501097449,0.7982197898971605,2.0649012712652635,3.307689596903178
2017,1.4978697366566038,5.384287812261594,1.470245556218401,1.9154536379438074,6.496937991859863
2018,0.8924712598085818,5.5054110195976556,3.9866813216069787,1.1133670863970813,4.454510063662371
2019,1.1719907385222583,3.2318513776594906,2.544530990458426,3.2530327121613607,7.107047728940021
2020,1.8812735149563538,3.4363633986311695,1.9846912410719844,2.3365665688580908,3.046265650883331
2021,1.7420062647071495,3.572705687596081,4.737353685170109,3.100319244709443,5.627151773485544
2022,1.2856957085628549,4.782719767614916,2.5988334070279278,1.625422465529362,4.889782788078677
2023,2.0035076141891546,4.155383874675184,5.427272390070193,2.703949587120938,6.600891486475456
