,NA,EP,WP,SI,SP
1980,,,,,
1981,11456.344559129417,10038.55344274228,8035.505826518929,12662.182277146521,5852.966211442388
1982,7363.880208249415,10936.862905728354,9740.274041048568,11614.2879363724,11360.719191132808
1983,7574.1003273876795,7736.4523743226955,4159.559825064557,12516.688610645577,6963.56369910758
1984,6685.914247925504,12579.624748872075,8110.344639557798,12473.511418948305,12623.63070200959
1985,8617.643775615408,14072.0316263287,11016.571578520108,12570.637223249641,16489.64675942777
1986,6378.257429826579,12030.151023322762,13091.02552376822,9246.746993959472,10794.40674795606
1987,7207.034112393747,10493.49922723638,5152.338498935399,5523.134620071577,12922.149816173911
1988,10321.57114661119,12227.422721099303,6556.802223751128,13119.891412726756,12057.411388694301
1989,9250.97426652089,15207.318502414515,10122.403833281493,8592.014247072668,21537.990441044127
1990,7471.161139566544,17385.855226258376,10302.702247033212,6600.564698853465,11094.36031737661
1991,7157.638834707091,14197.271944777214,8811.207833707575,10064.005614770569,17534.459728755013
1992,7914.508227785115,14841.41725768558,5716.30371989821,8219.72172096823,8368.798157014253
1993,7157.591595456674,14157.360080140104,10663.110258557774,9111.25496287286,16306.528957929031
1994,7287.612024561456,14412.333538754736,12780.700418042332,10297.994085617767,12528.129129013552
1995,14016.044524984558,14455.753864963399,10890.862294044353,8150.220379997982,10928.710847042066
1996,8864.127761193464,15860.146572387132,9584.375520011656,8117.620889886756,13887.959165584116
1997,6331.710557490915,12187.81864341101,12824.437274494125,12166.626119595556,20063.06417713529
1998,9633.94271948191,15236.50292805393,2797.5014900915185,4317.094245800918,21257.952008363034
1999,9036.789544191684,16813.44931548689,7123.548102076958,13625.670877395,18058.258085946276
2000,7305.098761684356,19706.528133166656,8089.089018283899,8866.74259859047,12109.21926307724
2001,7308.943885943354,14959.4428966166,8085.7983393522,9382.657521955358,15771.81520964533
2002,5784.971670911154,14424.251966686466,14225.862387759178,7151.528022624769,15496.27700857498
2003,6898.757545521254,17928.80305574375,13168.489688643233,8646.125028560613,9531.105504675243
2004,6340.715979226402,17739.936497202896,9989.782880343615,8521.30077393387,14256.48118073863
2005,9637.869349277611,13285.087379531346,9755.54743615389,8424.366646487399,11134.716521735038
2006,7805.476974979339,15772.4263803283,7795.451149755998,13439.786755214473,11325.121067453207
2007,9287.53618772087,15733.282084439019,7773.565049720605,9793.222810098845,7193.6201288474285
2008,7778.5102436591305,15883.337004326891,10604.768215721608,11084.198841889065,15280.873539639222
2009,7050.363641732996,16399.59808094387,6289.733051538282,9466.3732665866,12393.034523639453
2010,9861.71624368628,14370.832196610552,4156.079509385875,11322.598139889215,7762.684087418611
2011,10005.765886117206,16234.25888260174,11891.567959516153,9467.804870057069,14107.770563955244
2012,7976.36260474484,14116.836725835812,10140.065444564323,11698.944347955425,12431.580087378214
2013,6913.105662622753,22448.5339858593,5365.5900504531555,12694.13768409063,9118.329137304574
2014,7272.092067500958,14517.490061194485,6872.37451791234,11216.455220682721,13285.908200633588
2015,5428.727528093963,9679.211243778913,13053.693041405493,10745.658747629386,10047.102401088121
2016,7198.688197198526,19238.404500116045,5512.698132927795,8092.324163486904,10796.961830929535
2017,7675.13470669411,17597.93358976962,7374.11601492544,9311.277234062763,16648.532188439985
2018,5974.635185804452,19570.475594461343,14047.86543763556,6868.2971771814855,11635.172796130577
2019,6691.852101333461,13075.567477265186,9676.507607622745,9888.057130402101,20615.127005954484
2020,8972.946528107866,13430.09592281457,8469.340314329509,7538.114802772184,9677.081923173713
2021,8298.374537973848,12774.722354342404,14679.165410238693,14378.336213858038,16344.808553280202
2022,6889.825874253025,16746.289830387148,8783.8798470292,8183.319412507395,15845.286824943989
2023,9741.579569470523,13107.428254139832,15643.874141283357,10732.280219254391,15702.263317396995
