,NA,EP,WP,SI,SP
1980,,,,,
1981,256.44200685547537,226.8400654398912,241.58030483196904,232.74883388646407,322.3201802851305
1982,221.1101861246865,184.28432264354197,228.15467206344672,251.16412554453058,344.55637816714705
1983,232.18895324698903,211.81481531182692,246.79510495307213,302.1587716057301,252.32463981103928
1984,222.8568269115437,207.53453465125096,243.371607289857,325.31906733336933,288.6931307407783
1985,231.87865116186873,231.50485884864023,253.48126344676248,208.78788877590762,333.1288136355705
1986,212.0503764154528,208.02954284475123,278.51857415876987,200.5474025556719,339.05907671709036
1987,238.28107101897172,182.5122905933076,224.63861280189542,252.952138892458,252.2321043059841
1988,224.20888611998834,225.0589330431275,239.91388548553238,189.2434137038317,309.96130052734225
1989,210.12550505706665,204.2855228845647,276.56475474656065,246.17957455541276,390.8203768468618
1990,261.91219805577117,196.53039572762432,263.71195365799736,247.32726995307627,315.1592136775633
1991,236.68191569577837,240.0739393094995,187.57710172183556,271.9556632296871,221.63562790447213
1992,215.60654757034987,267.6185559803006,179.32015564920317,325.6970788734667,265.73907541865736
1993,190.86054030764868,273.62278638535327,244.83443799671437,305.2256494055024,276.2306866139755
1994,230.64768536561292,303.4971240700857,218.75459021072967,245.93960125222895,295.2392377650502
1995,259.7489673548672,265.19470356169313,225.640053582624,248.97647002606175,293.4973963682307
1996,239.63124803125197,220.2360190246674,267.8762350314433,296.46444173088594,303.41161525171543
1997,225.92796230214893,261.47692545514286,223.3270530263167,271.1161737705551,248.9326826700474
1998,279.43816707874703,354.60307783380284,224.29896478255216,328.9643122512318,282.86936131205493
1999,253.7469332486915,298.4444367039949,170.5716229723943,237.8302912952558,293.06428085440757
2000,196.784005172577,335.382532190428,234.3789637971122,390.4475525911396,295.4444234055336
2001,262.562076983952,313.24377717301525,206.58804352406014,296.5637408330112,370.8468477404905
2002,182.75893022644337,419.772183847539,230.26943453470943,330.08404306465417,275.0568891176646
2003,226.06369103990988,304.94051735449824,273.67421558626575,374.9023629514168,269.2990459546499
2004,215.14059839955846,338.0556269562668,267.8292430430922,237.52084294222402,410.70593645338886
2005,302.1526563770029,265.8447246636765,196.05228707104376,310.83973370695566,340.81252736380856
2006,223.2540194849078,411.2864682369118,227.1307281099482,322.0995338391733,286.14970661091354
2007,275.3875476045684,321.6003377790667,190.9320137002349,308.61047297818305,342.4530104492159
2008,264.97013771710147,379.713396703952,178.9746876407329,243.95073094952073,338.2721950453694
2009,229.29084951091292,436.7215047854599,208.69536133291146,283.1320267632057,370.0419665028119
2010,223.79661169349077,226.04069938851825,146.5756326970247,328.7561280722759,267.2486279242062
2011,235.14670431607414,324.0768763478113,157.97109557339772,242.3215634171938,270.07540037958034
2012,227.69679607681053,405.64353469995814,133.94916967602538,256.6769338674874,415.52697443831005
2013,214.05381064242926,369.8998201636187,148.74703212308765,345.72135253306584,285.07753821575585
2014,225.31293917391542,353.7665944476576,189.76684624906014,260.8500459230806,287.1660494680562
2015,205.99904187982858,363.10706119114195,161.04603454512514,277.1772292604265,283.01382992662593
2016,230.3450194817036,293.4454453121033,184.90174251382555,284.5582772560409,399.087295149139
2017,228.68862664208612,290.01666583914715,266.0726751738213,219.73577809389434,350.38063026607887
2018,233.60575114966647,374.3803265159769,247.9664487487293,230.34653556055525,481.4690791863181
2019,205.97963108639337,306.9304232833388,241.00088258056073,234.12388731007135,348.22440902642785
2020,277.59884200401774,231.23348113785417,281.2873502538261,236.8564642445429,416.9981734060031
2021,188.50544779972836,306.6045728338939,238.89580941087962,253.62017435926214,334.9601049141463
2022,237.57305559320375,276.9349416194219,195.90985421963248,262.6145094110211,389.16317739152913
2023,261.10732419352405,358.3863605904004,154.85472131446184,225.80555445221648,276.9814538072068
