,NA,EP,WP,SI,SP
1980,,,,,
1981,239.47394621794655,211.52587236703368,145.73942276131734,194.015334088168,184.21089294861366
1982,237.74072630621805,189.36022452166603,171.0857087475131,185.89458473072517,210.59221202020962
1983,237.36097757211127,186.19202333511987,150.93536958571292,179.69104291976842,210.41263115805225
1984,237.75830939775682,201.3973220549899,147.53233537431223,184.85698044212813,205.14367508523395
1985,243.05544395179436,179.4698434171467,160.82186729029704,196.33203229113894,214.22551880709838
1986,231.59641619058027,177.97412300273967,176.73554778879722,171.80544969962244,204.4583490172776
1987,234.08655802740043,181.26149227222282,158.9539427637513,165.1335564768133,229.23206506585998
1988,252.58346482927854,208.898963594061,141.07946429359416,196.60033126379125,238.27336118907388
1989,242.91667954378227,198.31248495281335,160.24977149674663,172.62899468706397,209.97266103165302
1990,230.5614217000452,202.5393580361917,166.85237685374915,162.78188260772626,214.07932430961952
1991,233.94923049038698,191.65453100020184,169.73296442486966,177.05281043286706,219.06666859240707
1992,236.0019126474964,194.5764408607234,149.7082498072299,175.5818898810582,217.13144301334037
1993,237.54806028129397,201.72130707473735,162.08256185065878,176.7924182638013,238.9623324384543
1994,242.62228885139342,192.32475886762253,166.27592474110926,179.95385201890878,207.70159130594723
1995,259.8376381285109,206.8340690971386,167.34364037255727,173.4691352935742,234.66284786159903
1996,248.034274451669,215.643688993492,156.75136026924528,182.76606434145393,210.41931533050484
1997,232.6544648349519,198.32457045218396,171.22178967256218,182.89763398247806,229.427339264307
1998,243.47052953782685,209.02691800724654,143.5174587539764,147.72374168974144,228.8754136932698
1999,244.14476389596493,211.42065205876068,152.45186083459762,192.32358116526498,206.2474252265143
2000,242.6245587923653,201.83811477091578,146.87374936203693,183.83695691805647,193.7111147780268
2001,240.43660158547019,183.70888245800762,157.0747478969654,191.71517763896162,215.43784554459288
2002,227.6303555330635,183.32413879831083,168.69937603539813,179.25413353161315,221.1872101313368
2003,242.55399686634098,212.91426011445378,169.07452380353294,164.22514123833434,223.69816128385764
2004,230.1953865324721,202.07947723702523,162.04693895410477,176.50995369896745,228.17220237971327
2005,240.57780010914783,213.16098112243083,158.07065870000238,168.96165100574459,204.1457035620282
2006,236.23828112830162,195.81212765431,161.8390838510836,193.95449749232316,201.2773580897955
2007,246.1402397517638,191.01902290697194,157.4071403045771,166.19019042648807,201.33293016161795
2008,244.16019135319016,198.48505271970578,153.9179041960465,198.02096561256897,200.2514416260143
2009,248.5803688335233,199.79420842627843,141.2084521387001,184.59180655612468,191.5198694560402
2010,247.7327781368673,213.79833172823047,135.23280764723367,176.73742782702365,213.31445182700878
2011,250.3893250873563,219.66713563195984,163.96497741963734,189.27725568193117,191.83779863505256
2012,249.19002632195466,207.90795304444734,159.65602047447018,187.81843681353533,194.65870449320107
2013,249.6932601697414,217.51459310428234,142.21981188008365,190.87835341949787,222.32753832210983
2014,239.19326859344784,208.87346659419572,149.82112628774507,190.8633184035228,222.12365995807116
2015,239.78227605818682,171.5676752040587,181.1548652317967,186.65944114712224,222.9699032268204
2016,245.6469605033664,202.5941501688091,146.75511744718844,175.96788294939248,232.97779674145457
2017,250.12528900504304,215.08892712745387,144.13724742438183,191.46239439832866,208.90268686898145
2018,235.92061951613107,212.9008106217358,171.37058296040146,190.15890019716616,210.10864756346402
2019,240.38779270352572,190.80305598301555,159.24610996013996,184.3937498374735,228.35006664252793
2020,251.12444000867563,211.35348081505748,154.57021585019314,163.62681608123734,220.0423493920566
2021,250.35190937204445,218.43961489156234,168.42479545774376,212.92671600558307,195.65437888245097
2022,248.25224620460807,219.20889139384437,151.74406003437778,190.84329945410815,210.37849865011825
2023,252.3679527831757,214.27935894467126,175.1222277698438,200.69968103948807,190.29582299975021
