,NA,EP,WP,SI,SP
1980,,,,,
1981,-0.011980188322923494,-0.012163701640036882,-0.035650169989894995,-0.03580221533744645,-0.010529251590853286
1982,0.007370691273953317,-0.01610076018937516,-0.03820489055384742,-0.03167912660896073,-0.04455389136976658
1983,0.003202841143945227,0.005988948061110299,-0.0011768310447897252,-0.02744871469730924,-0.008857424076141969
1984,0.008575360084831117,-0.030432264306304316,-0.036004374689320405,-0.0321029490137242,-0.046368698153774125
1985,0.0018414908285523553,-0.039458528924158125,-0.05107069739172216,-0.03602864069189856,-0.05458278834983325
1986,0.01238679513760419,-0.026221140614652073,-0.05303207372720305,-0.022440110911221597,-0.031985011476745866
1987,0.006481095314393844,-0.012916166641238194,-0.004740970028815114,0.008310874395552673,-0.030216129287221595
1988,0.0015619338581127444,-0.027686783297544097,-0.03084193627572685,-0.033026493999317855,-0.036407748890926586
1989,0.005135684438013313,-0.04024248781694926,-0.04724748092745841,-0.012543904507361814,-0.0939366710829137
1990,0.005759797794438793,-0.06163600306843088,-0.04787349284635102,-0.005275460899047163,-0.029090112824336104
1991,0.010019353013399453,-0.027036544857738796,-0.030056557004915264,-0.022464644982982947,-0.07336922637823676
1992,0.0024859321333326754,-0.047674226277856786,-0.0012286264248657546,-0.01562721704198314,-0.016162198197845406
1993,0.00570198980038787,-0.04936464769212346,-0.03480152326837402,-0.01874090406494299,-0.05789573086249081
1994,0.010264997527297443,-0.04327718994988168,-0.0615664701383376,-0.02648427332639458,-0.03715240871740886
1995,-0.019881589502904112,-0.04324664367668189,-0.04664390065935684,-0.006789770669877953,-0.018256804853447717
1996,-0.0020892689663497975,-0.03644306670385711,-0.037578186301433766,-0.011784780074900853,-0.04809096170105734
1997,0.01269917717988099,-0.03366681381885894,-0.037542463858098486,-0.04192804148430152,-0.06963825444833008
1998,0.007134387266372199,-0.037192285420149046,0.004214682686858644,0.012589891817783187,-0.06153739591970809
1999,0.0062075960130266875,-0.05761063242836893,-0.03361780939628899,-0.04454535002710238,-0.06955576775480547
2000,0.0074317067972210875,-0.05210332124589876,-0.030718272277064126,-0.014654272240768025,-0.04133306986865187
2001,0.010854608386450483,-0.03604809556227986,-0.02116964751104451,-0.011514374353214231,-0.059217964613127276
2002,0.02030799703051853,-0.03163632560585954,-0.05139080772830366,-0.0060689301551654935,-0.04231645945763587
2003,0.01582028647444715,-0.06132269932253387,-0.05362737013120668,-0.01244451647116869,-0.013359210934990866
2004,0.01786504497651578,-0.04523738114581431,-0.037754456810171186,-0.012251242796131143,-0.04929503166028094
2005,-0.0030903255831880748,-0.039285103724891836,-0.03429027340724463,-0.013524733547363131,-0.028997582309281008
2006,0.005120577690625405,-0.03529334753642495,-0.020488209746483667,-0.042744073538442943,-0.041027028352377884
2007,0.002443575505257635,-0.03530125238211629,-0.012154324251396948,-0.011808994552465922,-0.015859246201138506
2008,0.010983558336946081,-0.0461448501692137,-0.05431221651264561,-0.023313568059842256,-0.0676914338092186
2009,0.014427669596930426,-0.053944443778685694,-0.013814824753665262,-0.016450754702118816,-0.04839312355238976
2010,0.005406890461577315,-0.051546291856233724,0.00228936613827098,-0.02565235369112955,-0.018781426011511015
2011,0.004823319531648319,-0.05134641912429053,-0.054952189368626204,-0.0293647709226313,-0.06466504528982708
2012,0.006077721341373776,-0.045688604461013416,-0.046049810030948664,-0.03694813363099248,-0.05835207006438653
2013,0.013055835540910676,-0.07519448370134384,-0.014661496432584277,-0.04049913216629232,-0.03526942503710385
2014,0.018298542300189662,-0.03613034364086394,-0.01292511534415873,-0.028284087002179978,-0.04541449154070401
2015,0.025989000158433716,-0.020249551686890608,-0.03287322111047944,-0.028026079364648803,-0.029125453440807317
2016,0.016835209414927676,-0.05491831235734327,-0.031552623779088296,-0.01005049728667127,-0.0249107615687651
2017,0.012592606977348446,-0.0479923357254456,-0.03274728673762375,-0.01861144004097894,-0.07170802667532811
2018,0.02270495176067638,-0.06746883946752054,-0.061944172246652655,0.0065967768546212795,-0.04044885842970317
2019,0.020935115972074807,-0.025105609206587488,-0.024264853479229614,-0.014455874797758821,-0.07875193519802828
2020,0.008078597514684704,-0.03640730748308642,-0.036542662711838696,-0.003396046594764494,-0.03563479946694004
2021,0.009778073342978517,-0.03109471118043311,-0.07666578390440677,-0.046173667337072,-0.06725625505543646
2022,0.01605327812172904,-0.049185310508549525,-0.053701446992708804,-0.007874640968099672,-0.07500567801026148
2023,0.0010705535190605393,-0.02967028661385687,-0.0746980416145383,-0.02577667000873162,-0.0794923967874676
