,NA,EP,WP,SI,SP
1980,,,,,
1981,1414.468609663017,1270.7695403109453,1660.572295702332,1719.7996503872341,1333.1628585688543
1982,1311.1590399316394,911.0249534354506,1238.200265658938,1538.4025652944724,2156.7189631924457
1983,1171.0152570851626,1659.2038880300095,1208.1324499472007,2187.0846423288463,1893.9668588413329
1984,1186.3118600730077,1414.01330287854,1153.703213974399,1887.3241514308695,2460.9697646266623
1985,1276.4983526287936,1403.8929047313577,1461.509126509196,1743.5516591493601,2000.4009983274407
1986,1285.6386007500525,1212.2799114584664,1597.4120396710584,1687.0138368949185,1930.107069846025
1987,1475.287294031342,812.9577633507823,1356.6764971147343,2056.939012008211,2135.0985892623457
1988,1074.1330975187107,1217.8947492650814,1555.3323926578114,1490.048390845462,2411.51947592308
1989,1112.6891920544404,954.7568757120141,1416.996778514258,1807.3195450651954,1738.42694271595
1990,1578.0897832737467,1527.7091851390653,1730.2627163935285,1910.9227187155748,1529.5452210696246
1991,1442.0706558254196,1256.4769820119448,1335.5299255070963,1983.159678837481,1834.6525710275885
1992,1103.7325471512631,1246.8592264587965,973.0921747236649,1932.4306485332581,1834.4902407352843
1993,1176.2727352460224,1487.2886697258618,1414.6325178834945,1959.3206449817287,2256.3183246190483
1994,1370.9096818627559,1547.2430162371193,1258.9375417621306,1697.5656376966238,2750.791879278087
1995,1524.043393614231,1629.3066648591512,846.1204218118694,1851.534507769247,1970.268972034594
1996,1425.9779301738395,1325.1271340593207,1600.1637568128365,1795.429979149053,2045.0036937996817
1997,939.8960977593342,1596.5425512782297,953.2212052549224,1715.4327366190953,2099.927730036043
1998,1281.9420800447876,2009.3591881845102,1406.1709831906446,2116.052379259219,1908.050775115286
1999,1631.6217895958719,1483.0232368275415,1019.7183767567492,1922.4055371419486,1918.4692570980512
2000,1047.9611811171646,1190.5479160317723,1290.044100353584,1943.5767276763106,2092.271064387212
2001,1368.868821610145,1665.6434698323444,1252.5861991451302,1782.0472855626851,2361.6348839652173
2002,1277.141131893853,1711.199302438504,1174.1428921861702,1994.4580965103523,2339.2072957446203
2003,1516.8356900542033,1591.3158616313597,1474.3229589495395,1808.1142916577444,2002.3954044557202
2004,1215.34491073442,1663.5187027593604,1435.2839862341737,1865.5312853487042,2158.9391340172233
2005,1738.8834150922435,1622.662747246414,677.4076288320861,1653.4201686569895,1806.3458997444582
2006,1389.394694008359,1699.6608406273363,1511.1970047341674,1772.966001453075,2012.0810065231817
2007,1712.5600631320099,2087.0976357299724,1102.138745943824,1956.9075328176268,2000.0651237608702
2008,1477.5961931938982,1673.833401484617,1334.828504467065,1680.6863102621226,1860.4166073195115
2009,1485.6735723052518,2081.711963813792,1133.5101941496987,2041.1790339317527,1822.9018580434233
2010,1348.0285611100094,1186.776731383326,774.9327386575891,1604.392495484262,1460.3592492416435
2011,1620.4040854087752,1738.2375191136698,1059.502892101772,1522.8935809993552,1972.5846532085616
2012,1232.7168401503384,1916.6677356108228,615.160637623422,1996.2853088713207,2016.921010678911
2013,1521.3997078867524,1846.709023014939,625.1410297491883,1865.1421050336403,1684.9552455427213
2014,1477.5885065189054,1785.5475331845712,957.894911680225,1794.073893642261,1573.921770821775
2015,1400.212993499613,2016.3832877861835,1135.23230106834,1990.3147530611134,1869.428159001114
2016,1456.4913389873345,1732.7069295291137,996.4516667151287,1999.2955577836237,2002.7878383354646
2017,1226.2253110941022,1775.2427387928967,1413.5803374335487,1439.4852542016436,2286.898924717376
2018,1376.002854747365,1730.6300224706897,1366.0520060561212,1775.5030499998,2201.398856457344
2019,1543.4128011763946,1764.8291047901728,1727.7745156054436,1883.0986326248767,1991.6020122554273
2020,1650.5397890557283,1609.710478074344,1252.5699083150234,2133.3281139155674,1717.792190268453
2021,1231.6561707505668,1778.7177461247147,1207.8182613288093,1868.9541047355592,1884.1279063292268
2022,1270.728877512539,1225.4427388631386,1055.438719057814,2021.2124732193745,1841.784763935093
2023,1839.190771184071,1938.1317217497435,1103.4830793869753,1452.5491518547292,1947.00669440377
